0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2019-02-01 0:00,1,jeju,2,수집,공기질,습도,61.956,63.044,62.1912,310.956,5,0.451663592,0.204,,20190201,0,0,,
2019-02-01 0:00,1,jeju,2,수집,공기질,초미세먼지,4.558,16.442,12.3116,61.558,5,3.985222704,15.882,,20190201,0,0,,
2019-02-01 0:00,1,jeju,3,수집,공기질,습도,53.478,54.522,53.8956,269.478,5,0.722495675,0.522,,20190201,0,0,,
2019-02-01 0:00,1,jeju,3,수집,공기질,초미세먼지,10.437,15.563,12.8874,64.437,5,1.833848412,3.363,,20190201,0,0,,
2019-02-01 0:00,1,jeju,5,수집,공기질,습도,52.533,54.467,53.3066,266.533,5,0.84083292,0.707,,20190201,0,0,,
2019-02-01 0:00,1,jeju,5,수집,공기질,초미세먼지,5.353,19.647,12.2706,61.353,5,4.481852296,20.087,,20190201,0,0,,
2019-02-01 0:00,1,jeju,6,수집,공기질,습도,78.945,80.055,79.589,397.945,5,0.543139025,0.295,,20190201,0,0,,
2019-02-01 0:00,1,jeju,6,수집,공기질,초미세먼지,18.377,27.623,23.6754,118.377,5,2.75372475,7.583,,20190201,0,0,,
2019-02-01 0:00,1,jeju,7,수집,공기질,습도,64.569,67.431,65.9138,329.569,5,1.109504394,1.231,,20190201,0,0,,
2019-02-01 0:00,1,jeju,7,수집,공기질,초미세먼지,5.465,14.535,11.893,59.465,5,3.183551476,10.135,,20190201,0,0,,
2019-02-01 0:00,1,jeju,8,수집,공기질,습도,86.561,87.439,86.9122,434.561,5,0.662570751,0.439,,20190201,0,0,,
2019-02-01 0:00,1,jeju,8,수집,공기질,초미세먼지,9.877,22.123,17.3754,86.877,5,4.935888978,24.363,,20190201,0,0,,
2019-02-01 0:00,1,jeju,9,수집,공기질,습도,88.417,90.583,89.2834,446.417,5,0.907193474,0.823,,20190201,0,0,,
2019-02-01 0:00,1,jeju,9,수집,공기질,초미세먼지,5.535,15.465,10.707,53.535,5,3.380088756,11.425,,20190201,0,0,,
2019-02-01 0:00,1,jeju,10,수집,공기질,습도,55.92,57.08,56.784,283.92,5,0.489897949,0.24,,20190201,0,0,,
2019-02-01 0:00,1,jeju,10,수집,공기질,초미세먼지,5.521,13.479,10.7042,53.521,5,2.5766257,6.639,,20190201,0,0,,
2019-02-01 0:00,1,jeju,11,수집,공기질,습도,55.53,58.47,57.106,285.53,5,1.195826074,1.43,,20190201,0,0,,
2019-02-01 0:00,1,jeju,11,수집,공기질,초미세먼지,8.779,12.221,10.5558,52.779,5,1.122942563,1.261,,20190201,0,0,,
2019-02-01 0:00,1,jeju,12,수집,공기질,습도,57.47,60.53,58.894,294.47,5,0.964365076,0.93,,20190201,0,0,,
2019-02-01 0:00,1,jeju,12,수집,공기질,초미세먼지,11.434,21.566,15.8868,79.434,5,3.311495131,10.966,,20190201,0,0,,
2019-02-01 0:00,1,jeju,13,수집,공기질,습도,48.739,51.261,49.7478,248.739,5,0.906090503,0.821,,20190201,0,0,,
2019-02-01 0:00,1,jeju,13,수집,공기질,초미세먼지,5.367,17.633,13.4734,67.367,5,4.107675742,16.873,,20190201,0,0,,
2019-02-01 0:00,1,jeju,14,수집,공기질,습도,57.46,59.54,58.492,292.46,5,0.883176087,0.78,,20190201,0,0,,
2019-02-01 0:00,1,jeju,14,수집,공기질,초미세먼지,11.376,13.624,12.4752,62.376,5,0.929516003,0.864,,20190201,0,0,,
2019-02-01 0:00,1,jeju,15,수집,공기질,습도,68.562,70.438,69.5124,347.562,5,0.823407554,0.678,,20190201,0,0,,
2019-02-01 0:00,1,jeju,15,수집,공기질,초미세먼지,15.986,26.014,20.5972,102.986,5,4.129648895,17.054,,20190201,0,0,,
2019-02-01 0:00,1,jeju,16,수집,공기질,습도,58.727,60.273,59.1454,295.727,5,0.658027355,0.433,,20190201,0,0,,
2019-02-01 0:00,1,jeju,16,수집,공기질,초미세먼지,10.632,14.368,12.3264,61.632,5,1.186591758,1.408,,20190201,0,0,,
2019-02-01 0:00,1,jeju,17,수집,공기질,습도,60.406,62.594,61.2812,306.406,5,0.913236005,0.834,,20190201,0,0,,
2019-02-01 0:00,1,jeju,17,수집,공기질,초미세먼지,6.357,14.643,11.0714,55.357,5,2.530414986,6.403,,20190201,0,0,,
2019-02-01 0:00,1,jeju,18,수집,공기질,습도,55.738,56.262,55.9476,279.738,5,0.511859356,0.262,,20190201,0,0,,
2019-02-01 0:00,1,jeju,18,수집,공기질,초미세먼지,5.676,12.324,10.7352,53.676,5,2.466576575,6.084,,20190201,0,0,,
2019-02-01 0:00,1,jeju,19,수집,공기질,습도,49.695,52.305,50.939,254.695,5,0.839642781,0.705,,20190201,0,0,,
2019-02-01 0:00,1,jeju,19,수집,공기질,초미세먼지,4.899,16.101,10.1798,50.899,5,3.723036395,13.861,,20190201,0,0,,
2019-02-01 0:00,1,jeju,20,수집,공기질,습도,61.74,65.26,63.748,318.74,5,1.272792206,1.62,,20190201,0,0,,
2019-02-01 0:00,1,jeju,20,수집,공기질,초미세먼지,10.978,16.022,13.5956,67.978,5,1.749857137,3.062,,20190201,0,0,,
2019-02-01 0:00,1,jeju,21,수집,공기질,습도,66.76,68.24,67.752,338.76,5,0.632455532,0.4,,20190201,0,0,,
2019-02-01 0:00,1,jeju,21,수집,공기질,초미세먼지,9.828,19.172,12.9656,64.828,5,3.312400942,10.972,,20190201,0,0,,
2019-02-01 0:00,1,jeju,22,수집,공기질,습도,56.498,58.502,57.6996,288.498,5,0.813633824,0.662,,20190201,0,0,,
2019-02-01 0:00,1,jeju,22,수집,공기질,초미세먼지,7.765,17.235,13.953,69.765,5,3.199218655,10.235,,20190201,0,0,,
2019-02-01 0:00,1,jeju,23,수집,공기질,습도,60.787,62.213,61.3574,306.787,5,0.673052747,0.453,,20190201,0,0,,
2019-02-01 0:00,1,jeju,23,수집,공기질,초미세먼지,11.412,14.588,12.6824,63.412,5,1.071447619,1.148,,20190201,0,0,,
2019-02-01 0:00,1,jeju,24,수집,공기질,습도,57.62,58.38,57.924,289.62,5,0.6164414,0.38,,20190201,0,0,,
