0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2019-05-01 0:00,1,jeju,2,수집,공기질,습도,88.854,90.146,89.1708,445.854,5,0.553172667,0.306,,20190501,0,0,,
2019-05-01 0:00,1,jeju,2,수집,공기질,초미세먼지,7.627,11.373,9.5254,47.627,5,1.346476884,1.813,,20190501,0,0,,
2019-05-01 0:00,1,jeju,2,수집,공기질,온도,11.631,13.069,12.1862,60.931,5,0.818901704,0.6706,,20190501,0,0,,
2019-05-01 0:00,1,jeju,3,수집,공기질,습도,84.856,85.144,84.9712,424.856,5,0.379473319,0.144,,20190501,0,0,,
2019-05-01 0:00,1,jeju,3,수집,공기질,초미세먼지,21.322,33.678,27.4644,137.322,5,4.395224681,19.318,,20190501,0,0,,
2019-05-01 0:00,1,jeju,3,수집,공기질,온도,13.852,15.248,14.4504,72.252,5,0.805977667,0.6496,,20190501,0,0,,
2019-05-01 0:00,1,jeju,4,수집,공기질,습도,83.64,84.36,83.928,419.64,5,0.6,0.36,,20190501,0,0,,
2019-05-01 0:00,1,jeju,4,수집,공기질,초미세먼지,23.365,45.635,34.273,171.365,5,6.698880503,44.875,,20190501,0,0,,
2019-05-01 0:00,1,jeju,4,수집,공기질,온도,14.998,15.202,15.0796,75.398,5,0.319374388,0.102,,20190501,0,0,,
2019-05-01 0:00,1,jeju,5,수집,공기질,습도,87.624,88.376,87.9248,439.624,5,0.613188389,0.376,,20190501,0,0,,
2019-05-01 0:00,1,jeju,5,수집,공기질,초미세먼지,12.772,30.228,24.1544,120.772,5,6.984840728,48.788,,20190501,0,0,,
2019-05-01 0:00,1,jeju,5,수집,공기질,온도,14.44,14.66,14.548,72.74,5,0.24979992,0.0624,,20190501,0,0,,
2019-05-01 0:00,1,jeju,6,수집,공기질,습도,92.613,94.387,93.3226,466.613,5,0.791833316,0.627,,20190501,0,0,,
2019-05-01 0:00,1,jeju,6,수집,공기질,초미세먼지,15.8,34.2,23.76,118.8,5,7.124605252,50.76,,20190501,0,0,,
2019-05-01 0:00,1,jeju,6,수집,공기질,온도,11.227,12.273,11.6454,58.227,5,0.689492567,0.4754,,20190501,0,0,,
2019-05-01 0:00,1,jeju,7,수집,공기질,습도,90.36,91.64,90.872,454.36,5,0.8,0.64,,20190501,0,0,,
2019-05-01 0:00,1,jeju,7,수집,공기질,초미세먼지,9.904,23.096,14.9808,74.904,5,4.438017575,19.696,,20190501,0,0,,
2019-05-01 0:00,1,jeju,7,수집,공기질,온도,12.445,12.855,12.609,63.045,5,0.396736688,0.1574,,20190501,0,0,,
2019-05-01 0:00,1,jeju,8,수집,공기질,습도,90.774,92.226,91.7548,458.774,5,0.621288983,0.386,,20190501,0,0,,
