0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2019-04-01 0:00,1,jeju,2,수집,공기질,습도,42.991,43.009,42.9982,128.991,3,0.09486833,0.009,,20190401,0,0,,
2019-04-01 0:00,1,jeju,2,수집,공기질,초미세먼지,6.4,13.6,10.88,32.4,3,2.93257566,8.6,,20190401,0,0,,
2019-04-01 0:00,1,jeju,3,수집,공기질,습도,35.923,37.077,36.5846,182.923,5,0.56302753,0.317,,20190401,0,0,,
2019-04-01 0:00,1,jeju,3,수집,공기질,초미세먼지,4.693,10.307,7.4386,29.693,4,1.88600106,3.557,,20190401,0,0,,
2019-04-01 0:00,1,jeju,4,수집,공기질,습도,38.439,40.561,39.6378,158.439,4,0.865158945,0.7485,,20190401,0,0,,
2019-04-01 0:00,1,jeju,4,수집,공기질,초미세먼지,5.989,13.011,8.7478,34.989,4,2.949321956,8.6985,,20190401,0,0,,
2019-04-01 0:00,1,jeju,5,수집,공기질,습도,37.389,39.611,38.1278,152.389,4,0.893588272,0.7985,,20190401,0,0,,
2019-04-01 0:00,1,jeju,5,수집,공기질,초미세먼지,12.607,14.393,13.4214,53.607,4,0.801872808,0.643,,20190401,0,0,,
2019-04-01 0:00,1,jeju,6,수집,공기질,습도,44.62,46.38,45.524,227.62,5,0.787400787,0.62,,20190401,0,0,,
2019-04-01 0:00,1,jeju,6,수집,공기질,초미세먼지,3.825,6.175,5.298333333,15.825,3,1.031449896,1.063888889,,20190401,0,0,,
2019-04-01 0:00,1,jeju,7,수집,공기질,습도,44.713,45.287,44.9426,179.713,4,0.535723809,0.287,,20190401,0,0,,
2019-04-01 0:00,1,jeju,7,수집,공기질,초미세먼지,5.735,16.265,10.61366667,31.735,3,4.141725352,17.15388889,,20190401,0,0,,
2019-04-01 0:00,1,jeju,8,수집,공기질,습도,61.726,62.274,61.9452,309.726,5,0.523450093,0.274,,20190401,0,0,,
2019-04-01 0:00,1,jeju,8,수집,공기질,초미세먼지,5.316,9.684,7.3632,29.316,4,1.390683285,1.934,,20190401,0,0,,
2019-04-01 0:00,1,jeju,9,수집,공기질,습도,62.997,65.003,63.9994,319.997,5,0.63482281,0.403,,20190401,0,0,,
2019-04-01 0:00,1,jeju,9,수집,공기질,초미세먼지,6.542,9.458,7.4084,29.542,4,1.099090533,1.208,,20190401,0,0,,
2019-04-01 0:00,1,jeju,10,수집,공기질,습도,38.634,39.366,38.9268,155.634,4,0.604979338,0.366,,20190401,0,0,,
2019-04-01 0:00,1,jeju,10,수집,공기질,초미세먼지,13.747,20.253,15.9494,63.747,4,2.398541223,5.753,,20190401,0,0,,
2019-04-01 0:00,1,jeju,11,수집,공기질,습도,40.513,42.487,41.1026,205.513,5,0.804363102,0.647,,20190401,0,0,,
2019-04-01 0:00,1,jeju,11,수집,공기질,초미세먼지,4.463,11.537,7.6426,30.463,4,2.494894787,6.2245,,20190401,0,0,,
2019-04-01 0:00,1,jeju,12,수집,공기질,습도,40.81,46.19,44.712,178.81,4,2.208506283,4.8775,,20190401,0,0,,
2019-04-01 0:00,1,jeju,12,수집,공기질,초미세먼지,13.827,16.173,14.9654,44.827,3,0.916333273,0.839666667,,20190401,0,0,,
2019-04-01 0:00,1,jeju,13,수집,공기질,습도,39.608,41.392,40.1716,160.608,4,0.761248974,0.5795,,20190401,0,0,,
2019-04-01 0:00,1,jeju,13,수집,공기질,초미세먼지,10.823,22.177,15.63126667,46.823,3,4.661818911,21.73255556,,20190401,0,0,,
2019-04-01 0:00,1,jeju,14,수집,공기질,습도,35.506,38.494,37.4012,149.506,4,1.115347479,1.244,,20190401,0,0,,
2019-04-01 0:00,1,jeju,14,수집,공기질,초미세먼지,5.394,17.606,10.6288,42.394,4,4.097987311,16.7935,,20190401,0,0,,
2019-04-01 0:00,1,jeju,15,수집,공기질,습도,37.733,39.267,38.1966,152.733,4,0.674166152,0.4545,,20190401,0,0,,
2019-04-01 0:00,1,jeju,15,수집,공기질,초미세먼지,9.477,26.523,17.8954,71.477,4,7.551357494,57.023,,20190401,0,0,,
2019-04-01 0:00,1,jeju,16,수집,공기질,습도,38.646,40.354,39.6792,158.646,4,0.735866836,0.5415,,20190401,0,0,,
2019-04-01 0:00,1,jeju,16,수집,공기질,초미세먼지,5.807,16.193,11.9614,47.807,4,3.961439132,15.693,,20190401,0,0,,
2019-04-01 0:00,1,jeju,17,수집,공기질,습도,33.906,34.094,33.9812,135.906,4,0.306594194,0.094,,20190401,0,0,,
2019-04-01 0:00,1,jeju,17,수집,공기질,초미세먼지,9.53,18.47,14.57266667,43.53,3,3.46778828,12.02555556,,20190401,0,0,,
2019-04-01 0:00,1,jeju,18,수집,공기질,습도,37.394,38.606,37.8788,151.394,4,0.778460018,0.606,,20190401,0,0,,
2019-04-01 0:00,1,jeju,18,수집,공기질,초미세먼지,9.988,19.012,13.9976,55.988,4,3.392933834,11.512,,20190401,0,0,,
2019-04-01 0:00,1,jeju,19,수집,공기질,습도,38.334,39.666,38.8668,155.334,4,0.816088231,0.666,,20190401,0,0,,
2019-04-01 0:00,1,jeju,19,수집,공기질,초미세먼지,8.503,21.497,13.9006,41.503,3,5.147523676,26.497,,20190401,0,0,,
2019-04-01 0:00,1,jeju,20,수집,공기질,습도,28.797,30.203,29.5594,147.797,5,0.665582452,0.443,,20190401,0,0,,
2019-04-01 0:00,1,jeju,20,수집,공기질,초미세먼지,7.835,17.165,10.467,41.835,4,3.796709101,14.415,,20190401,0,0,,
2019-04-01 0:00,1,jeju,21,수집,공기질,습도,38.749,40.251,39.1998,156.749,4,0.662193325,0.4385,,20190401,0,0,,
2019-04-01 0:00,1,jeju,21,수집,공기질,초미세먼지,6.996,16.004,9.4992,37.996,4,3.775446993,14.254,,20190401,0,0,,
2019-04-01 0:00,1,jeju,23,수집,공기질,습도,34.911,35.089,34.9822,174.911,5,0.298328678,0.089,,20190401,0,0,,
2019-04-01 0:00,1,jeju,23,수집,공기질,초미세먼지,8.745,17.255,13.28233333,39.745,3,3.338246379,11.14388889,,20190401,0,0,,
2019-04-01 0:00,1,jeju,24,수집,공기질,습도,32.536,34.464,33.1072,165.536,5,0.789936706,0.624,,20190401,0,0,,
2019-04-01 0:00,1,jeju,24,수집,공기질,초미세먼지,7.484,11.516,9.563466667,28.484,3,1.439289948,2.071555556,,20190401,0,0,,
2019-04-01 0:00,1,jeju,25,수집,공기질,습도,32.615,34.385,33.423,133.615,4,0.796868873,0.635,,20190401,0,0,,
2019-04-01 0:00,1,jeju,25,수집,공기질,초미세먼지,9.992,14.008,11.2484,44.992,4,1.641797795,2.6955,,20190401,0,0,,
2019-04-01 0:00,1,jeju,26,수집,공기질,습도,31.754,32.246,31.9508,127.754,4,0.495983871,0.246,,20190401,0,0,,
2019-04-01 0:00,1,jeju,26,수집,공기질,초미세먼지,8.659,14.341,11.26513333,33.659,3,2.136169989,4.563222222,,20190401,0,0,,
2019-04-01 0:00,1,jeju,27,수집,공기질,습도,38.329,40.671,39.6158,158.329,4,0.926552751,0.8585,,20190401,0,0,,
2019-04-01 0:00,1,jeju,27,수집,공기질,초미세먼지,7.501,17.499,11.56686667,34.501,3,3.922739972,15.38788889,,20190401,0,0,,
2019-04-01 0:00,1,jeju,28,수집,공기질,초미세먼지,34.372,41.628,38.54106667,115.372,3,2.741694529,7.516888889,,20190401,0,0,,
2019-04-01 0:00,1,jeju,29,수집,공기질,습도,35.966,37.034,36.3932,181.966,5,0.523450093,0.274,,20190401,0,0,,
2019-04-01 0:00,1,jeju,29,수집,공기질,초미세먼지,3.717,10.283,6.276733333,18.717,3,2.678038254,7.171888889,,20190401,0,0,,
2019-04-01 0:00,1,jeju,31,수집,공기질,습도,34.517,36.483,35.5034,177.517,5,0.850294067,0.723,,20190401,0,0,,
