0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2019-06-01 0:00,1,jeju,2,수집,공기질,습도,85.955,86.045,85.991,429.955,5,0.212132034,0.045,,20190601,0,0,,
2019-06-01 0:00,1,jeju,2,수집,공기질,초미세먼지,8.787,19.213,13.3574,66.787,5,4.105240553,16.853,,20190601,0,0,,
2019-06-01 0:00,1,jeju,2,수집,공기질,온도,13.596,14.404,13.9192,69.596,5,0.635609943,0.404,,20190601,0,0,,
2019-06-01 0:00,1,jeju,3,수집,공기질,습도,78.85,80.15,79.57,397.85,5,0.6244998,0.39,,20190601,0,0,,
2019-06-01 0:00,1,jeju,3,수집,공기질,초미세먼지,8.888,20.112,15.7776,78.888,5,4.457802149,19.872,,20190601,0,0,,
2019-06-01 0:00,1,jeju,3,수집,공기질,온도,15.994,16.806,16.3188,81.594,5,0.637181293,0.406,,20190601,0,0,,
2019-06-01 0:00,1,jeju,4,수집,공기질,습도,77.908,78.092,77.9816,389.908,5,0.303315018,0.092,,20190601,0,0,,
2019-06-01 0:00,1,jeju,4,수집,공기질,초미세먼지,10.811,23.189,14.5622,72.811,5,4.292901117,18.429,,20190601,0,0,,
2019-06-01 0:00,1,jeju,4,수집,공기질,온도,16.398,17.202,16.7196,83.598,5,0.634034699,0.402,,20190601,0,0,,
2019-06-01 0:00,1,jeju,5,수집,공기질,습도,77.981,78.019,77.9962,389.981,5,0.137840488,0.019,,20190601,0,0,,
2019-06-01 0:00,1,jeju,5,수집,공기질,초미세먼지,13.466,21.534,18.4932,92.466,5,2.82382719,7.974,,20190601,0,0,,
2019-06-01 0:00,1,jeju,5,수집,공기질,온도,14.95,16.05,15.39,76.95,5,0.741619849,0.55,,20190601,0,0,,
2019-06-01 0:00,1,jeju,6,수집,공기질,습도,78.77,80.23,79.354,396.77,5,0.68556546,0.47,,20190601,0,0,,
2019-06-01 0:00,1,jeju,6,수집,공기질,초미세먼지,15.533,32.467,26.7066,133.533,5,5.781608773,33.427,,20190601,0,0,,
2019-06-01 0:00,1,jeju,6,수집,공기질,온도,13.646,14.254,13.8892,69.446,5,0.40938979,0.1676,,20190601,0,0,,
2019-06-01 0:00,1,jeju,7,수집,공기질,습도,78.982,79.018,78.9964,394.982,5,0.134164079,0.018,,20190601,0,0,,
2019-06-01 0:00,1,jeju,7,수집,공기질,초미세먼지,16.911,27.089,21.3822,106.911,5,3.395438116,11.529,,20190601,0,0,,
