0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2019-11-01 0:00,1,jeju,2,수집,공기질,습도,74.467,76.533,75.0934,375.467,5,0.832466216,0.693,,20191101,0,0,,
2019-11-01 0:00,1,jeju,2,수집,공기질,초미세먼지,21.81,29.19,23.962,95.81,4,2.947880595,8.69,,20191101,0,0,,
2019-11-01 0:00,1,jeju,2,수집,공기질,온도,11.725,12.875,12.185,60.925,5,0.758287544,0.575,,20191101,0,0,,
2019-11-01 0:00,1,jeju,3,수집,공기질,습도,62.613,63.387,62.9226,314.613,5,0.622093241,0.387,,20191101,0,0,,
2019-11-01 0:00,1,jeju,3,수집,공기질,초미세먼지,60.378,74.622,66.6256,266.378,4,5.177789103,26.8095,,20191101,0,0,,
2019-11-01 0:00,1,jeju,3,수집,공기질,온도,16.073,16.127,16.0946,80.473,5,0.164316767,0.027,,20191101,0,0,,
2019-11-01 0:00,1,jeju,4,수집,공기질,습도,65.883,67.117,66.1766,330.883,5,0.526307895,0.277,,20191101,0,0,,
2019-11-01 0:00,1,jeju,4,수집,공기질,초미세먼지,61.641,68.359,65.1782,260.641,4,2.458963196,6.0465,,20191101,0,0,,
2019-11-01 0:00,1,jeju,4,수집,공기질,온도,15.53,16.77,16.026,80.13,5,0.756571213,0.5724,,20191101,0,0,,
2019-11-01 0:00,1,jeju,5,수집,공기질,습도,68.316,70.684,69.3632,277.316,4,0.966436754,0.934,,20191101,0,0,,
2019-11-01 0:00,1,jeju,5,수집,공기질,초미세먼지,3.887,19.113,9.9774,39.887,4,6.050867706,36.613,,20191101,0,0,,
2019-11-01 0:00,1,jeju,5,수집,공기질,온도,14.301,15.799,14.9352,59.601,4,0.837182776,0.700875,,20191101,0,0,,
2019-11-01 0:00,1,jeju,6,수집,공기질,습도,79.64,80.36,79.928,399.64,5,0.6,0.36,,20191101,0,0,,
2019-11-01 0:00,1,jeju,6,수집,공기질,초미세먼지,28.455,77.545,52.141,208.455,4,22.34351136,499.2325,,20191101,0,0,,
2019-11-01 0:00,1,jeju,6,수집,공기질,온도,11.792,12.008,11.8784,59.392,5,0.328633535,0.108,,20191101,0,0,,
2019-11-01 0:00,1,jeju,7,수집,공기질,습도,77.844,78.156,77.9688,389.844,5,0.394968353,0.156,,20191101,0,0,,
2019-11-01 0:00,1,jeju,7,수집,공기질,초미세먼지,21.363,43.637,31.6226,126.363,4,9.398111512,88.3245,,20191101,0,0,,
2019-11-01 0:00,1,jeju,7,수집,공기질,온도,12.658,13.642,13.0516,65.258,5,0.666633332,0.4444,,20191101,0,0,,
2019-11-01 0:00,1,jeju,8,수집,공기질,습도,47.391,52.609,49.2782,246.391,5,1.687898101,2.849,,20191101,0,0,,
2019-11-01 0:00,1,jeju,8,수집,공기질,초미세먼지,59.643,145.357,103.1786,412.643,4,35.24265172,1242.0445,,20191101,0,0,,
2019-11-01 0:00,1,jeju,8,수집,공기질,온도,6.969,8.031,7.5138,37.569,5,0.593801314,0.3526,,20191101,0,0,,
2019-11-01 0:00,1,jeju,9,수집,공기질,습도,23.485,24.515,23.897,119.485,5,0.717635005,0.515,,20191101,0,0,,
2019-11-01 0:00,1,jeju,9,수집,공기질,초미세먼지,36.793,91.207,64.2086,256.793,4,24.85748378,617.8945,,20191101,0,0,,
2019-11-01 0:00,1,jeju,9,수집,공기질,온도,10.478,11.422,10.8756,54.378,5,0.651459899,0.4244,,20191101,0,0,,
2019-11-01 0:00,1,jeju,10,수집,공기질,습도,61.877,62.123,61.9754,309.877,5,0.350713558,0.123,,20191101,0,0,,
2019-11-01 0:00,1,jeju,10,수집,공기질,초미세먼지,15.732,38.268,26.6964,106.732,4,9.431622342,88.9555,,20191101,0,0,,
2019-11-01 0:00,1,jeju,10,수집,공기질,온도,14.842,15.958,15.2884,76.442,5,0.746993976,0.558,,20191101,0,0,,
2019-11-01 0:00,1,jeju,11,수집,공기질,습도,77.412,78.588,77.8824,389.412,5,0.766811581,0.588,,20191101,0,0,,
2019-11-01 0:00,1,jeju,11,수집,공기질,초미세먼지,12.387,31.613,21.8774,87.387,4,7.688497903,59.113,,20191101,0,0,,
2019-11-01 0:00,1,jeju,11,수집,공기질,온도,13.227,14.273,13.6254,68.127,5,0.688912186,0.4746,,20191101,0,0,,
2019-11-01 0:00,1,jeju,12,수집,공기질,초미세먼지,32.531,56.469,43.1562,172.531,4,10.00782194,100.1565,,20191101,0,0,,
